proteinId	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathwayClass	pathwayType
395881	1.1.1.18	Myo-inositol 2-dehydrogenase.	Myo-inositol + NAD(+) = 2,4,6/3,5-pentahydroxycyclohexanone + NADH.			Inositol metabolism	Carbohydrate Metabolism	METABOLIC
395881	1.1.1.369							
396051	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.		Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
396051	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.		Fatty acid metabolism	Lipid Metabolism	METABOLIC
396051	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.		gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
396094	2.5.1.1	Dimethylallyltransferase.	Dimethylallyl diphosphate + isopentenyl diphosphate = diphosphate + geranyl diphosphate.			Terpenoid biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
396094	2.5.1.1	Dimethylallyltransferase.	Dimethylallyl diphosphate + isopentenyl diphosphate = diphosphate + geranyl diphosphate.			Sterol biosynthesis	Lipid Metabolism	METABOLIC
396094	2.5.1.10	Geranyltranstransferase.	Geranyl diphosphate + isopentenyl diphosphate = diphosphate + trans,trans-farnesyl diphosphate.			Terpenoid biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
396094	2.5.1.10	Geranyltranstransferase.	Geranyl diphosphate + isopentenyl diphosphate = diphosphate + trans,trans-farnesyl diphosphate.			Sterol biosynthesis	Lipid Metabolism	METABOLIC
396372	3.6.4.12							
396498	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.		Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC
396593	3.1.4.4	Phospholipase D.	A phosphatidylcholine + H(2)O = choline + a phosphatidate.			Phospholipid degradation	Metabolism of Complex Lipids	METABOLIC
396593	3.1.4.4	Phospholipase D.	A phosphatidylcholine + H(2)O = choline + a phosphatidate.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
396757	3.6.4.13							
396815	2.7.11.17							
396972	2.7.7.72							
397001	3.4.11.18	Methionyl aminopeptidase.	Release of N-terminal amino acids, preferentially methionine, from peptides and arylamides.	Cobalt.				
397546	1.6.5.3	NADH dehydrogenase (ubiquinone).	NADH + ubiquinone = NAD(+) + ubiquinol.	FAD; Iron-sulfur.		Oxidative phosphorylation	Energy Metabolism	METABOLIC
397546	1.6.5.3	NADH dehydrogenase (ubiquinone).	NADH + ubiquinone = NAD(+) + ubiquinol.	FAD; Iron-sulfur.		Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
397546	1.6.99.3	NADH dehydrogenase.	NADH + acceptor = NAD(+) + reduced acceptor.	Flavoprotein; Iron-sulfur.				
397639	2.4.2.14	Amidophosphoribosyltransferase.	5-phospho-beta-D-ribosylamine + diphosphate + L-glutamate = L-glutamine + 5-phospho-alpha-D-ribose 1-diphosphate + H(2)O.			Purine metabolism	Nucleotide Metabolism	METABOLIC
397639	2.4.2.14	Amidophosphoribosyltransferase.	5-phospho-beta-D-ribosylamine + diphosphate + L-glutamate = L-glutamine + 5-phospho-alpha-D-ribose 1-diphosphate + H(2)O.			Glutamate metabolism	Amino Acid Metabolism	METABOLIC
398104	3.6.4.13							
398175	2.3.2.31							
398469	4.1.99.12							
398694	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.		Acid phosphatase deficiency; MIM:200950.	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
398694	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.		Acid phosphatase deficiency; MIM:200950.	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
398766	3.1.3.3	Phosphoserine phosphatase.	Phosphoserine + H(2)O = serine + phosphate.			Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
399545	3.1.11.7							
399545	3.1.11.8							
399545	3.1.12.2							
399623	2.7.1.32	Choline kinase.	ATP + choline = ADP + O-phosphocholine.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
399623	2.7.1.82	Ethanolamine kinase.	ATP + ethanolamine = ADP + O-phosphoethanolamine.		Ethanolaminosis; MIM:227150.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
400112	3.2.1.4	Cellulase.	Endohydrolysis of 1,4-beta-D-glucosidic linkages in cellulose.			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
400438	2.3.1.225							
400536	1.1.1.26	Glycolate reductase.	Glycolate + NAD(+) = glyoxylate + NADH.			Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
400584	6.2.1.45							
400595	3.1.1.4	Phospholipase A2.	Phosphatidylcholine + H(2)O = 1-acylglycerophosphocholine + a fatty acid anion.	Calcium.		Phospholipid degradation	Metabolism of Complex Lipids	METABOLIC
400595	3.1.1.4	Phospholipase A2.	Phosphatidylcholine + H(2)O = 1-acylglycerophosphocholine + a fatty acid anion.	Calcium.		Prostaglandin and leukotriene metabolism	Metabolism of Complex Lipids	METABOLIC
400595	3.1.1.4	Phospholipase A2.	Phosphatidylcholine + H(2)O = 1-acylglycerophosphocholine + a fatty acid anion.	Calcium.		Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
400672	3.2.1.24	Alpha-mannosidase.	Hydrolysis of terminal, non-reducing alpha-D-mannose residues in alpha-D-mannosides.		Mannosidosis; MIM:248500.	N-Glycan degradation	Metabolism of Complex Carbohydrates	METABOLIC
400840	4.2.1.134							
400843	2.3.1.128	Ribosomal-protein-alanine N-acetyltransferase.	Acetyl-CoA + ribosomal-protein L-alanine = CoA + ribosomal-protein N-acetyl-L-alanine.					
400873	2.7.4.14	Cytidylate kinase.	ATP + (d)CMP = ADP + (d)CDP.			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
401106	2.4.2.17	ATP phosphoribosyltransferase.	1-(5-phospho-D-ribosyl)-ATP + diphosphate = ATP + 5-phospho-alpha- D-ribose 1-diphosphate.			Histidine metabolism	Amino Acid Metabolism	METABOLIC
401148	2.7.12.1							
401428	1.1.1.283							
401549	3.1.1.3	Triacylglycerol lipase.	Triacylglycerol + H(2)O = diacylglycerol + a fatty acid anion.		Hepatic lipase deficiency; MIM:151670. Congenital lipase deficiency; MIM:246600. Wolman disease; MIM:278000.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
401746	4.1.2.48							
401753	3.1.4.1	Phosphodiesterase I.	"Hydrolytically removes 5'-nucleotides successively from the 3'-hydroxy termini of 3'-hydroxy-terminated oligo-nucleotides."					
401849	2.7.4.3	Adenylate kinase.	ATP + AMP = ADP + ADP.		Hemolytic anemia due to deficiency of adenylate kinase; MIM:103000.	Purine metabolism	Nucleotide Metabolism	METABOLIC
401929	3.1.1.3	Triacylglycerol lipase.	Triacylglycerol + H(2)O = diacylglycerol + a fatty acid anion.		Hepatic lipase deficiency; MIM:151670. Congenital lipase deficiency; MIM:246600. Wolman disease; MIM:278000.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
401976	2.4.1.258							
402042	2.4.1.117	Dolichyl-phosphate beta-glucosyltransferase.	UDP-glucose + dolichyl phosphate = UDP + dolichyl beta-D-glucosyl phosphate.			N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
402055	2.5.1.141							
402114	3.6.4.13							
402369	3.2.1.14	Chitinase.	Hydrolysis of the 1,4-beta-linkages of N-acetyl-D-glucosamine polymers of chitin.			Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
402381	2.3.1.48	Histone acetyltransferase.	Acetyl-CoA + histone = CoA + acetyl-histone.					
402440	3.1.26.5	Ribonuclease P.	"Endonucleolytic cleavage of RNA, removing 5'-extra-nucleotide from tRNA precursor."					
402510	2.7.11.1							
402539	2.7.12.1							
402541	6.1.1.2	Tryptophan--tRNA ligase.	ATP + L-tryptophan + tRNA(Trp) = AMP + diphosphate + L-tryptophanyl- tRNA(Trp).			Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
402541	6.1.1.2	Tryptophan--tRNA ligase.	ATP + L-tryptophan + tRNA(Trp) = AMP + diphosphate + L-tryptophanyl- tRNA(Trp).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
402552	3.4.19.16							
402552	6.3.5.2	GMP synthase (glutamine-hydrolysing).	"ATP + xanthosine 5'-phosphate + L-glutamine + H(2)O = AMP + diphosphate + GMP + L-glutamate."			Glutamate metabolism	Amino Acid Metabolism	METABOLIC
402552	6.3.5.2	GMP synthase (glutamine-hydrolysing).	"ATP + xanthosine 5'-phosphate + L-glutamine + H(2)O = AMP + diphosphate + GMP + L-glutamate."			Purine metabolism	Nucleotide Metabolism	METABOLIC
402587	1.1.1.18	Myo-inositol 2-dehydrogenase.	Myo-inositol + NAD(+) = 2,4,6/3,5-pentahydroxycyclohexanone + NADH.			Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC
402587	1.1.1.18	Myo-inositol 2-dehydrogenase.	Myo-inositol + NAD(+) = 2,4,6/3,5-pentahydroxycyclohexanone + NADH.			Inositol metabolism	Carbohydrate Metabolism	METABOLIC
402587	1.1.1.369							
402632	1.4.1.13	Glutamate synthase (NADPH).	2 L-glutamate + NADP(+) = L-glutamine + 2-oxoglutarate + NADPH.	Iron-sulfur; FAD; FMN.		Glutamate metabolism	Amino Acid Metabolism	METABOLIC
402632	1.4.1.13	Glutamate synthase (NADPH).	2 L-glutamate + NADP(+) = L-glutamine + 2-oxoglutarate + NADPH.	Iron-sulfur; FAD; FMN.		Nitrogen metabolism	Energy Metabolism	METABOLIC
402632	1.4.1.14	Glutamate synthase (NADH).	2 L-glutamate + NAD(+) = L-glutamine + 2-oxoglutarate + NADH.	FMN.		Glutamate metabolism	Amino Acid Metabolism	METABOLIC
402632	1.4.1.14	Glutamate synthase (NADH).	2 L-glutamate + NAD(+) = L-glutamine + 2-oxoglutarate + NADH.	FMN.		Nitrogen metabolism	Energy Metabolism	METABOLIC
402830	3.1.26.5	Ribonuclease P.	"Endonucleolytic cleavage of RNA, removing 5'-extra-nucleotide from tRNA precursor."					
402841	3.1.27.9	tRNA-intron endonuclease.	"Endonucleolytic cleavage of pre-tRNA, producing 5'-hydroxyl and 2',3'-cyclic phosphate termini, and specifically removing the intron."					
402918	2.7.12.2							
402927	3.5.4.16	GTP cyclohydrolase I.	GTP + 2 H(2)O = formate + 2-amino-4-hydroxy-6-(erythro-1,2,3- trihydroxypropyl)dihydropteridine triphosphate.			Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
402995	3.1.27.9	tRNA-intron endonuclease.	"Endonucleolytic cleavage of pre-tRNA, producing 5'-hydroxyl and 2',3'-cyclic phosphate termini, and specifically removing the intron."					
403078	2.1.1.62	"mRNA (2'-O-methyladenosine-N6-)-methyltransferase."	"S-adenosyl-L-methionine + m(7)G(5')PPPAM = S-adenosyl-L-homocysteine + m(7)G(5')PPPM(6)AM."					
403143	2.3.2.26							
403170	2.5.1.21	Farnesyl-diphosphate farnesyltransferase.	2 farnesyl diphosphate = diphosphate + presqualene diphosphate.			Sterol biosynthesis	Lipid Metabolism	METABOLIC
403170	2.5.1.21	Farnesyl-diphosphate farnesyltransferase.	2 farnesyl diphosphate = diphosphate + presqualene diphosphate.			Terpenoid biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
403245	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.					
403294	5.99.1.3	DNA topoisomerase (ATP-hydrolysing).	ATP-dependent breakage, passage and rejoining of double-stranded DNA.		Ataxia-telangiectasia; MIM:208900.			
403438	3.1.11.2	Exodeoxyribonuclease III.	"Degradation of double-stranded DNA. It acts progressively in a 3'- to 5'-direction, releasing 5'-phosphomononucleotides."					
403855	3.1.26.3	Ribonuclease III.	"Endonucleolytic cleavage to 5'-phosphomonoester."					
403953	2.3.2.24							
403965	2.7.11.22							
403976	3.1.3.48	Protein-tyrosine-phosphatase.	Protein tyrosine phosphate + H(2)O = protein tyrosine + phosphate.					
404000	3.6.1.59							
404009	2.3.1.24	Sphingosine N-acyltransferase.	Acyl-CoA + sphingosine = CoA + N-acylsphingosine.			Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
404009	2.3.1.24	Sphingosine N-acyltransferase.	Acyl-CoA + sphingosine = CoA + N-acylsphingosine.			Sphingophospholipid biosynthesis	Metabolism of Complex Lipids	METABOLIC
404048	3.6.4.12							
404057	4.2.1.24	Porphobilinogen synthase.	2 5-aminolevulinate = porphobilinogen + 2 H(2)O.	Zinc.	Susceptibility to lead poisoning; MIM:125270. Acute hepatic porphyria; MIM:125270.	Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
404071	2.1.1.43	Histone-lysine N-methyltransferase.	S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine.			Lysine degradation	Amino Acid Metabolism	METABOLIC
404283	2.4.1.256							
404327	2.4.1.34	1,3-beta-glucan synthase.	UDP-glucose + {(1,3)-beta-D-glucosyl}(N) = UDP + {(1,3)-beta-D- glucosyl}(N+1).			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
404344	2.7.1.83	Pseudouridine kinase.	"ATP + pseudouridine = ADP + pseudouridine 5'-phosphate."			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
404344	4.2.1.70	Pseudouridylate synthase.	"Uracil + D-ribose 5-phosphate = pseudouridine 5'-phosphate + H(2)O."			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
404499	2.3.2.27							
404558	1.3.1.33	Protochlorophyllide reductase.	Chlorophyllide A + NADP(+) = protochlorophyllide + NADPH.			Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
404655	2.8.1.6	Biotin synthase.	Dethiobiotin + sulfur = biotin.	Iron-sulfur.		Biotin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
404702	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).					
404721	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.					
404721	3.1.3.48	Protein-tyrosine-phosphatase.	Protein tyrosine phosphate + H(2)O = protein tyrosine + phosphate.					
404721	3.1.3.67	Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase.	Phosphatidyl inositol-3,4,5-trisphosphate + H(2)O = phosphatidyl inositol-4,5-bisphosphate + phosphate.	Magnesium.				
404859	3.4.24.56	Insulysin.	Degradation of insulin, glucagon and other polypeptides. No action on proteins.	Zinc.				
405004	3.6.4.12							
405039	3.2.1.58	Glucan 1,3-beta-glucosidase.	Successive hydrolysis of beta-D-glucose units from the non-reducing ends of 1,3-beta-D-glucans, releasing alpha-glucose.			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
405076	1.6.5.3	NADH dehydrogenase (ubiquinone).	NADH + ubiquinone = NAD(+) + ubiquinol.	FAD; Iron-sulfur.		Oxidative phosphorylation	Energy Metabolism	METABOLIC
405076	1.6.5.3	NADH dehydrogenase (ubiquinone).	NADH + ubiquinone = NAD(+) + ubiquinol.	FAD; Iron-sulfur.		Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
405076	1.6.99.3	NADH dehydrogenase.	NADH + acceptor = NAD(+) + reduced acceptor.	Flavoprotein; Iron-sulfur.				
405091	1.5.5.1	Electron-transferring-flavoprotein dehydrogenase.	Reduced ETF + ubiquinone = ETF + ubiquinol.	Iron-sulfur; FAD.				
405635	1.3.5.1	Succinate dehydrogenase (ubiquinone).	Succinate + ubiquinone = fumarate + ubiquinol.	FAD; Iron-sulfur.		Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC
405635	1.3.5.1	Succinate dehydrogenase (ubiquinone).	Succinate + ubiquinone = fumarate + ubiquinol.	FAD; Iron-sulfur.		Oxidative phosphorylation	Energy Metabolism	METABOLIC
405775	1.1.1.287							
405815	2.1.3.2	Aspartate carbamoyltransferase.	Carbamoyl phosphate + L-aspartate = phosphate + N-carbamoyl-L- aspartate.			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
405815	2.1.3.2	Aspartate carbamoyltransferase.	Carbamoyl phosphate + L-aspartate = phosphate + N-carbamoyl-L- aspartate.			Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
405815	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolysing).	2 ATP + L-glutamine + CO(2) + H(2)O = 2 ADP + phosphate + glutamate + carbamoyl phosphate.			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
405815	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolysing).	2 ATP + L-glutamine + CO(2) + H(2)O = 2 ADP + phosphate + glutamate + carbamoyl phosphate.			Glutamate metabolism	Amino Acid Metabolism	METABOLIC
406023	2.5.1.47							
406023	2.5.1.49							
406108	4.1.1.48	Indole-3-glycerol-phosphate synthase.	1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate = 1-(indol-3- yl)glycerol 3-phosphate + CO(2) + H(2)O.			Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
406108	4.1.3.27	Anthranilate synthase.	Chorismate + L-glutamine = anthranilate + pyruvate + L-glutamate.			Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
406108	5.3.1.24	Phosphoribosylanthranilate isomerase.	N-(5-phospho-beta-D-ribosyl)-anthranilate = 1-(2-carboxyphenylamino)-1- deoxy-D-ribulose 5-phosphate.			Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
406273	1.1.1.26	Glycolate reductase.	Glycolate + NAD(+) = glyoxylate + NADH.			Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
406387	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).			Purine metabolism	Nucleotide Metabolism	METABOLIC
406387	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).			  DNA polymerase	REPLICATION AND REPAIR	REGULATORY
406387	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
406424	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).			Purine metabolism	Nucleotide Metabolism	METABOLIC
406424	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).			  DNA polymerase	REPLICATION AND REPAIR	REGULATORY
406424	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
406591	2.4.1.223							
406591	2.4.1.224							
406591	2.4.1.225							
406591	3.1.1.29	Aminoacyl-tRNA hydrolase.	N-substituted aminoacyl-tRNA + H(2)O = N-substituted amino acid + tRNA.					
406646	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.		Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
406646	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.		Fatty acid metabolism	Lipid Metabolism	METABOLIC
406646	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.		gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
406675	2.7.11.22							
406710	1.14.11.27							
407019	3.1.2.6	Hydroxyacylglutathione hydrolase.	(S)-(2-hydroxyacyl)glutathione + H(2)O = glutathione + a 2-hydroxy acid anion.		Glyoxalase II deficiency; MIM:138760.	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
407045	2.2.1.3	Formaldehyde transketolase.	D-xylulose 5-phosphate + formaldehyde = glyceraldehyde 3-phosphate + glycerone.	Thiamine pyrophosphate.		Methane metabolism	Energy Metabolism	METABOLIC
407340	2.5.1.54							
407386	2.4.1.16	Chitin synthase.	UDP-N-acetyl-D-glucosamine + {(1,4)-(N-acetyl-beta-D-glucosaminyl)}(N) = UDP + {(1,4)-(N-acetyl-beta-D-glucosaminyl)}(N+1).			Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
407530	3.2.1.6	Endo-1,3(4)-beta-glucanase.	Endohydrolysis of 1,3- or 1,4-linkages in beta-D-glucans when the glucose residue whose reducing group is involved in the linkage to be hydrolysed is itself substituted at C-3.					
407647	3.1.1.13	Sterol esterase.	A steryl ester + H(2)O = a sterol + a fatty acid.			Bile acid biosynthesis	Lipid Metabolism	METABOLIC
407756	3.1.4.17	"3',5'-cyclic-nucleotide phosphodiesterase."	"Nucleoside 3',5'-cyclic phosphate + H(2)O = nucleoside 5'-phosphate."			Purine metabolism	Nucleotide Metabolism	METABOLIC
407759	2.3.1.254							
407763	1.3.1.93							
408231	2.7.11.1							
408323	4.1.1.17	Ornithine decarboxylase.	L-ornithine = putrescine + CO(2).	Pyridoxal-phosphate.		Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC
408323	4.1.1.17	Ornithine decarboxylase.	L-ornithine = putrescine + CO(2).	Pyridoxal-phosphate.		Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
408323	4.1.1.17	Ornithine decarboxylase.	L-ornithine = putrescine + CO(2).	Pyridoxal-phosphate.		Alkaloid biosynthesis II	Biosynthesis of Secondary Metabolites	METABOLIC
408436	2.3.1.86	Fatty-acyl-CoA synthase.	Acetyl-CoA + N malonyl-CoA + 2N NADH + 2N NADPH = a long-chain acyl-CoA + N CoA + N CO(2) + 2N NAD(+) + 2N NADP(+).			Fatty acid biosynthesis (path 1)	Lipid Metabolism	METABOLIC
408775	6.1.1.6	Lysine--tRNA ligase.	ATP + L-lysine + tRNA(Lys) = AMP + diphosphate + L-lysyl-tRNA(Lys).			Lysine biosynthesis	Amino Acid Metabolism	METABOLIC
408775	6.1.1.6	Lysine--tRNA ligase.	ATP + L-lysine + tRNA(Lys) = AMP + diphosphate + L-lysyl-tRNA(Lys).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
408796	1.5.1.7	Saccharopine dehydrogenase (NAD+, L-lysine forming).	N6-(L-1,3-dicarboxypropyl)-L-lysine + NAD(+) + H(2)O = L-lysine + 2-oxoglutarate + NADH.		Saccharopinuria; MIM:268700.	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC
408796	1.5.1.7	Saccharopine dehydrogenase (NAD+, L-lysine forming).	N6-(L-1,3-dicarboxypropyl)-L-lysine + NAD(+) + H(2)O = L-lysine + 2-oxoglutarate + NADH.		Saccharopinuria; MIM:268700.	Lysine degradation	Amino Acid Metabolism	METABOLIC
408796	3.4.19.12	Ubiquitinyl hydrolase 1.	Thiol-dependent hydrolysis of ester, thiolester, amide, peptide and isopeptide bonds formed by the C-terminal Gly of ubiquitin (a 76-residue protein attached to proteins as an intracellular targeting signal).					
408798	3.6.3.54							
408837	3.6.4.12							
408865	1.14.13.22	Cyclohexanone monooxygenase.	Cyclohexanone + NADPH + O(2) = 6-hexanolide + NADP(+) + H(2)O.	FAD.		Caprolactam degradation	Biodegradation of Xenobiotics	METABOLIC
408869	6.2.1.45							
408894	2.7.1.68	1-phosphatidylinositol-4-phosphate kinase.	ATP + 1-phosphatidyl-1D-myo-inositol 4-monophosphate = ADP + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate.			Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC
408931	2.4.1.1	Phosphorylase.	{(1,4)-alpha-D-glucosyl}(N) + phosphate = {(1,4)-alpha-D-glucosyl}(N-1) + alpha-D-glucose 1-phosphate.		Glycogen storage disease V; MIM:232600. Glycogen storage disease VI; MIM:232700.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
408940	2.7.1.30	Glycerol kinase.	ATP + glycerol = ADP + glycerol 3-phosphate.		Hyperglycerolemia; MIM:307030.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
408946	6.1.1.7	Alanine--tRNA ligase.	ATP + L-alanine + tRNA(Ala) = AMP + diphosphate + L-alanyl-tRNA(Ala).			Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
408946	6.1.1.7	Alanine--tRNA ligase.	ATP + L-alanine + tRNA(Ala) = AMP + diphosphate + L-alanyl-tRNA(Ala).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
409029	1.4.1.2	Glutamate dehydrogenase.	L-glutamate + H(2)O + NAD(+) = 2-oxoglutarate + NH(3) + NADH.			Nitrogen metabolism	Energy Metabolism	METABOLIC
409029	1.4.1.2	Glutamate dehydrogenase.	L-glutamate + H(2)O + NAD(+) = 2-oxoglutarate + NH(3) + NADH.			Glutamate metabolism	Amino Acid Metabolism	METABOLIC
409041	3.6.3.8	Calcium-transporting ATPase.	ATP + H(2)O + Ca(2+)(Cis) = ADP + phosphate + Ca(2+)(Trans).	Magnesium.	Darier disease; MIM:124200. Benign chronic pemphigus; MIM:169600.			
409042	2.7.7.87							
409054	3.1.4.12	Sphingomyelin phosphodiesterase.	Sphingomyelin + H(2)O = N-acylsphingosine + choline phosphate.		Niemann-Pick disease, types A and B; MIM:257200.	Sphingophospholipid biosynthesis	Metabolism of Complex Lipids	METABOLIC
409055	3.1.4.12	Sphingomyelin phosphodiesterase.	Sphingomyelin + H(2)O = N-acylsphingosine + choline phosphate.		Niemann-Pick disease, types A and B; MIM:257200.	Sphingophospholipid biosynthesis	Metabolism of Complex Lipids	METABOLIC
409056	1.1.1.156	Glycerol 2-dehydrogenase (NADP+).	Glycerol + NADP(+) = glycerone + NADPH.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
409067	3.6.1.17	"Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)."	"P(1),P(4)-bis(5'-guanosyl)tetraphosphate + H(2)O = GTP + GMP."			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
409067	3.6.1.17	"Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)."	"P(1),P(4)-bis(5'-guanosyl)tetraphosphate + H(2)O = GTP + GMP."			Purine metabolism	Nucleotide Metabolism	METABOLIC
409070	2.3.2.27							
409075	2.1.1.221							
409122	2.3.1.225							
409131	5.99.1.2	DNA topoisomerase.	ATP-independent breakage of single-stranded DNA, followed by passage and rejoining.					
409142	3.6.1.1	Inorganic pyrophosphatase.	Diphosphate + H(2)O = 2 phosphate.			Oxidative phosphorylation	Energy Metabolism	METABOLIC
409198	3.4.11.5	Prolyl aminopeptidase.	Release of a N-terminal proline from a peptide.	Manganese.		Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
409269	2.3.1.256							
409282	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).					
